SCAT_ID	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
SCAT_p1488	CDS	+2	1600982	1601680	no		Activator protein	70	COG0745	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1488	CDS	+2	1600982	1601680	no		Activator protein	70	COG0745	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1490	CDS	+2	1604408	1605424	no		LacI-family transcriptional regulator	338	COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1491	CDS	-3	1605445	1606404	no		transcriptional regulator	319	COG2378	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1492	CDS	+2	1606601	1606999	no		hypothetical protein	124	COG0346	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1493	CDS	-1	1606965	1608161	no	alaS	alanyl-tRNA synthetase	397	COG0013	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1494	CDS	+2	1608680	1609525	no	ydbC	oxidoreductase ydbC	281	COG0667	C	Energy production and conversion	METABOLISM
SCAT_p1496	CDS	-1	1609638	1610225	no		Multimeric flavodoxin WrbA	192	COG0655	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1497	CDS	+2	1610399	1611112	no		transcriptional regulator, TetR family	199	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1498	CDS	-3	1611271	1612428	no		Monooxygenase	384	COG0654	C	Energy production and conversion	METABOLISM
SCAT_p1498	CDS	-3	1611271	1612428	no		Monooxygenase	384	COG0654	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1499	CDS	+2	1612502	1613059	no		hypothetical protein	107	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1500	CDS	+1	1612966	1613733	no		cupin	117	COG1917	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1501	CDS	-2	1613717	1614463	no		GntR family transcriptional regulator	80	COG2186,COG2188	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1502	CDS	+1	1614625	1615596	no		Inosine-uridine preferring nucleoside hydrolase	317	COG1957	F	Nucleotide transport and metabolism	METABOLISM
SCAT_p1503	CDS	+2	1615604	1616998	no		Major facilitator superfamily MFS_1	464	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1503	CDS	+2	1615604	1616998	no		Major facilitator superfamily MFS_1	464	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1503	CDS	+2	1615604	1616998	no		Major facilitator superfamily MFS_1	464	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1503	CDS	+2	1615604	1616998	no		Major facilitator superfamily MFS_1	464	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1504	CDS	+1	1617058	1617750	no		Ribokinase (fragment)	209	COG0524	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1505	CDS	+3	1617702	1617968	no		Ribokinase (fragment)	81	COG0524	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1507	CDS	+1	1618486	1618794	no		transcriptional regulator, PadR family	98	COG1695	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1509	CDS	+1	1619692	1620909	no		hypothetical protein	246	COG4188	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1510	CDS	-2	1620941	1622920	no		ABC transporter	604	COG1132	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1511	CDS	+1	1623598	1625466	no	gyrB	DNA gyrase subunit B	622	COG0187	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
SCAT_p1513	CDS	+3	1626495	1627169	no		Methyltransferase	206	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1513	CDS	+3	1626495	1627169	no		Methyltransferase	206	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1517	CDS	-3	1632559	1633587	no		IS element protein	325	COG0142	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1518	CDS	-3	1633591	1634967	no		hypothetical protein	59	COG0090	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1523	CDS	+3	1637676	1638341	no		TetR-family transcriptional regulator	198	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1524	CDS	+3	1638441	1639328	no		AraC family transcriptional regulator	291	COG4977	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1525	CDS	-3	1639336	1640421	no		Delta fatty acid desaturase	301	COG3239	I	Lipid transport and metabolism	METABOLISM
SCAT_p1526	CDS	-2	1640573	1641460	no		regulator	253	COG3327	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1527	CDS	-1	1641477	1641890	no		translation initiation inhibitor	131	COG0251	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1528	CDS	+1	1642087	1642569	no		hypothetical protein	112	COG4101	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1529	CDS	+3	1642566	1643489	no		acyl-CoA thioesterase	284	COG1946	I	Lipid transport and metabolism	METABOLISM
SCAT_p1530	CDS	+1	1643527	1645191	no		Acyl-coenzyme A synthetase/AMP-(Fatty) acid ligases	536	COG0365	I	Lipid transport and metabolism	METABOLISM
SCAT_p1531	CDS	+2	1645208	1647610	no		flavoprotein monooxygenas /NADH:flavin oxidoreductase	383	COG0654,COG1902	C	Energy production and conversion	METABOLISM
SCAT_p1531	CDS	+2	1645208	1647610	no		flavoprotein monooxygenas /NADH:flavin oxidoreductase	383	COG0654	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1533	CDS	-3	1647952	1648461	no		hypothetical protein	117	COG1670	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1534	CDS	-1	1648578	1650212	no		Alpha-1 protein	540	COG0366	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1535	CDS	-3	1650367	1651251	no		multiple sugar ABC transporter permease	285	COG0395	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1536	CDS	-1	1651248	1652225	no		Sugar transporter intracellular portion	310	COG1175	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1537	CDS	-2	1652234	1653583	no		sugar uptake ABC transporter solute-binding protein	445	COG1653	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1538	CDS	-2	1653707	1654708	no	reg	HTH-type transcriptional regulator reg1	333	COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1539	CDS	-1	1654836	1659140	no		hypothetical protein	290	COG1572	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1540	CDS	-3	1659508	1660368	no		Helix-turn-helix protein	258	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1542	CDS	+2	1660535	1661257	no		hydrolase or acyltransferase of alpha/beta superfamily	203	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1543	CDS	+3	1661358	1661837	no		NADPH-quinone reductase (Modulator of drug activity B)	71	COG2249	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1545	CDS	+2	1663814	1664743	no	yybG	hypothetical protein	227	COG1357	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1546	CDS	-2	1664870	1665139	no		hypothetical protein	42	COG2815	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1547	CDS	-3	1665142	1665591	no		hypothetical protein	132	COG2259	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1550	CDS	-1	1666887	1667669	no		hypothetical protein	260	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1551	CDS	+1	1667929	1668552	no		hypothetical protein	200	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1552	CDS	+2	1668662	1669072	no		Lyase	136	COG0346	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1553	CDS	-1	1669128	1669847	no		transcriptional regulator	211	COG2378	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1554	CDS	-3	1669858	1670796	no		hypothetical protein	301	COG0657	I	Lipid transport and metabolism	METABOLISM
SCAT_p1555	CDS	-3	1670857	1671156	no		hypothetical protein	87	COG2350	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1556	CDS	-2	1671137	1671637	no		hypothetical protein	64	COG0657	I	Lipid transport and metabolism	METABOLISM
SCAT_p1557	CDS	+3	1671603	1672289	no		hypothetical protein	114	COG3541	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1559	CDS	+2	1672919	1673476	no		hypothetical protein	76	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1559	CDS	+2	1672919	1673476	no		hypothetical protein	76	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1559	CDS	+2	1672919	1673476	no		hypothetical protein	76	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1559	CDS	+2	1672919	1673476	no		hypothetical protein	76	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1560	CDS	+2	1673513	1674421	no		aminoglycoside phosphotransferase	152	COG3173	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1564	CDS	-3	1675915	1677606	no	proS	prolyl-tRNA synthetase	563	COG0442	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1565	CDS	-2	1677710	1678246	no		transcriptional regulator	178	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1566	CDS	+1	1678486	1679793	no		Amino acid transporter	430	COG0531	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1567	CDS	-2	1679807	1680712	no		oxidoreductase	299	COG0604	C	Energy production and conversion	METABOLISM
SCAT_p1567	CDS	-2	1679807	1680712	no		oxidoreductase	299	COG0604	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1568	CDS	+1	1680805	1681380	no		TetR-family transcriptional regulator	191	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1569	CDS	-1	1681392	1682315	no		Esterase	292	COG0657	I	Lipid transport and metabolism	METABOLISM
SCAT_p1570	CDS	+2	1682384	1682860	no		transcriptional regulator, MarR family	152	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1573	CDS	-2	1684211	1684483	no		hypothetical protein	90	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1573	CDS	-2	1684211	1684483	no		hypothetical protein	90	COG0454	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1575	CDS	-3	1685323	1685790	no		Cytidine deaminase	126	COG0295	F	Nucleotide transport and metabolism	METABOLISM
SCAT_p1576	CDS	-2	1685816	1686268	no		hypothetical protein	147	COG1733	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1577	CDS	+2	1686386	1687651	no	ygaY	transporter	405	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1577	CDS	+2	1686386	1687651	no	ygaY	transporter	405	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1577	CDS	+2	1686386	1687651	no	ygaY	transporter	405	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1577	CDS	+2	1686386	1687651	no	ygaY	transporter	405	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1579	CDS	+2	1688507	1689391	no		RNA polymerase ECF-subfamily sigma factor	289	COG1595	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1580	CDS	-2	1689425	1690324	no		transcriptional regulator	221	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1584	CDS	-1	1693527	1694303	no		transcriptional regulator, MerR family	164	COG0789	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1585	CDS	-3	1694311	1695429	no		Penicillin-binding protein, beta-lactamase class C	343	COG1680	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1587	CDS	+1	1696117	1697034	no		zinc-binding oxidoreductase	305	COG0604	C	Energy production and conversion	METABOLISM
SCAT_p1587	CDS	+1	1696117	1697034	no		zinc-binding oxidoreductase	305	COG0604	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1588	CDS	+2	1697180	1698031	no		Helix-turn-helix protein	257	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1589	CDS	-1	1698063	1698908	no		lysophospholipase	165	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1590	CDS	+1	1699006	1699956	no	alsR	LysR family transcriptional regulator	307	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1593	CDS	-1	1700913	1702136	no	rgt	Rifampin glycosyltransferase	397	COG1819	C	Energy production and conversion	METABOLISM
SCAT_p1593	CDS	-1	1700913	1702136	no	rgt	Rifampin glycosyltransferase	397	COG1819	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1595	CDS	-2	1702511	1703311	no		hypothetical protein	260	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1596	CDS	+3	1703466	1704221	no		hypothetical protein	240	COG4221	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1600	CDS	+3	1706694	1707497	no		hypothetical protein	143	COG0604	C	Energy production and conversion	METABOLISM
SCAT_p1600	CDS	+3	1706694	1707497	no		hypothetical protein	143	COG0604	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1600	CDS	+3	1706694	1707497	no		hypothetical protein	120	COG0086	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1601	CDS	+2	1707170	1707598	no		hypothetical protein	142	COG0604	C	Energy production and conversion	METABOLISM
SCAT_p1601	CDS	+2	1707170	1707598	no		hypothetical protein	142	COG0604	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1602	CDS	+2	1707650	1708639	no		RNA polymerase, sigma subunit, ECF family	322	COG1595	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1604	CDS	+3	1709094	1709654	no		Bifunctional deaminase-reductase domain protein	179	COG0262	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1605	CDS	-2	1709678	1710511	no		DNA-binding protein	272	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1606	CDS	+1	1710835	1711596	no		dehydrogenase	204	COG3967	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p1606	CDS	+1	1710835	1711596	no		dehydrogenase	39	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1606	CDS	+1	1710835	1711596	no		dehydrogenase	39	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1606	CDS	+1	1710835	1711596	no		dehydrogenase	39	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1608	CDS	-2	1712291	1713082	no		drug resistance ABC transporter permease	258	COG0842	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1609	CDS	-3	1713079	1714050	no		drug resistance ABC transporter ATPase	320	COG1131	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p1610	CDS	-1	1714125	1714967	no		hypothetical protein	94	COG3595	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1610	CDS	-1	1714125	1714967	no		hypothetical protein	42	COG3210	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
SCAT_p1612	CDS	-1	1715841	1716560	no		MerR family transcriptional regulator	227	COG0789	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1613	CDS	+1	1716619	1717848	no		hypothetical protein	387	COG2312	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1614	CDS	+2	1717949	1718593	no		transcriptional regulator	214	COG1802	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1615	CDS	-1	1718616	1719317	no		molybdate ABC transporter periplasmic protein	90	COG0725	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1615	CDS	-1	1718616	1719317	no		molybdate ABC transporter periplasmic protein	74	COG0480	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p1616	CDS	-3	1719373	1719999	no	ygbL	class II aldolase	202	COG0235	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1617	CDS	-1	1719996	1721261	no		hypothetical protein	414	COG3395	S	Function unknown	POORLY CHARACTERIZED
SCAT_p1618	CDS	-3	1721305	1722705	no		Gluconate permease	461	COG2610	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1618	CDS	-3	1721305	1722705	no		Gluconate permease	461	COG2610	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1620	CDS	-1	1723452	1724240	no	ygbM	hypothetical protein	254	COG3622	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1621	CDS	-2	1724237	1725223	no		Lactate dehydrogenase-like oxidoreductase	322	COG0111	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1621	CDS	-2	1724237	1725223	no		Lactate dehydrogenase-like oxidoreductase	322	COG0111	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p1623	CDS	-2	1725419	1726273	no	atM	D-glucose O-methyltransferase	245	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1623	CDS	-2	1725419	1726273	no	atM	D-glucose O-methyltransferase	245	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1624	CDS	+3	1726668	1727411	no		ToxA protein	213	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1624	CDS	+3	1726668	1727411	no		ToxA protein	213	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1625	CDS	-3	1727476	1728906	no		metabolite transporter, MFS superfamily	455	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1625	CDS	-3	1727476	1728906	no		metabolite transporter, MFS superfamily	455	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1625	CDS	-3	1727476	1728906	no		metabolite transporter, MFS superfamily	455	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1625	CDS	-3	1727476	1728906	no		metabolite transporter, MFS superfamily	455	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1626	CDS	-3	1729063	1729674	no		TetR-family transcriptional regulator	194	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1627	CDS	+2	1729901	1730407	no		Acetyltransferase	133	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1627	CDS	+2	1729901	1730407	no		Acetyltransferase	133	COG0454	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1628	CDS	-1	1730433	1731413	no	bdpI	AraC family transcriptional regulator	325	COG4977	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1629	CDS	+1	1731484	1732872	no		drug/proton antiporter	462	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p1629	CDS	+1	1731484	1732872	no		drug/proton antiporter	462	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1629	CDS	+1	1731484	1732872	no		drug/proton antiporter	462	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p1629	CDS	+1	1731484	1732872	no		drug/proton antiporter	462	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1630	CDS	-3	1733275	1734132	no	ytfG	oxidoreductase	285	COG0702	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p1630	CDS	-3	1733275	1734132	no	ytfG	oxidoreductase	285	COG0702	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p1631	CDS	+1	1734262	1734666	no	ytfH	transcriptional regulator	124	COG1733	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p1632	CDS	-3	1734694	1735362	no		short-chain alcohol dehydrogenase	222	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p1632	CDS	-3	1734694	1735362	no		short-chain alcohol dehydrogenase	222	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p1632	CDS	-3	1734694	1735362	no		short-chain alcohol dehydrogenase	222	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p1633	CDS	-3	1735429	1737402	no		Dipeptidyl aminopeptidase/acylaminoacyl peptidase	645	COG1506	E	Amino acid transport and metabolism	METABOLISM
